0.0 3.7429375785e-07
0.1 5.68389067283e-07
0.2 6.92072729792e-07
0.3 3.87522030153e-07
0.4 -5.17354654729e-07
0.5 -1.74147816858e-06
0.6 -2.44615653562e-06
0.7 -1.42609874258e-06
0.8 2.36425701038e-06
0.9 9.07305211436e-06
1.0 1.73163518995e-05
1.1 2.40926957243e-05
1.2 2.56662596065e-05
1.3 1.95843141461e-05
1.4 7.5253551692e-06
1.5 -1.89138443826e-06
1.6 8.34830829549e-06
1.7 6.23587325458e-05
1.8 0.000186406194585
1.9 0.000400506003871
2.0 0.000708307687059
2.1 0.00108861389449
2.2 0.0014930151115
2.3 0.00185427320266
2.4 0.00210890356474
2.5 0.00223485509415
2.6 0.0023016212204
2.7 0.0025262357901
2.8 0.00332532488853
2.9 0.00535160218663
3.0 0.00950357000146
3.1 0.0168999456509
3.2 0.0288151717146
3.3 0.0465784984335
3.4 0.0714454235651
3.5 0.104455525961
3.6 0.146293896199
3.7 0.197173814955
3.8 0.256755956698
3.9 0.324114648688
4.0 0.397755478619
4.1 0.475681946068
4.2 0.555503024764
4.3 0.634569355307
4.4 0.710123846758
4.5 0.77945279702
4.6 0.840025879293
4.7 0.889616796353
4.8 0.926400233175
4.9 0.949024130329
5.0 0.956658641994
5.1 0.949024130329
5.2 0.926400233175
5.3 0.889616796353
5.4 0.840025879293
5.5 0.77945279702
5.6 0.710123846758
5.7 0.634569355307
5.8 0.555503024764
5.9 0.475681946068
6.0 0.397755478619
6.1 0.324114648688
6.2 0.256755956698
6.3 0.197173814955
6.4 0.146293896199
6.5 0.104455525961
6.6 0.0714454235651
6.7 0.0465784984335
6.8 0.0288151717146
6.9 0.0168999456509
7.0 0.00950357000146
7.1 0.00535160218663
7.2 0.00332532488853
7.3 0.0025262357901
7.4 0.0023016212204
7.5 0.00223485509415
7.6 0.00210890356474
7.7 0.00185427320266
7.8 0.0014930151115
7.9 0.00108861389449
8.0 0.000708307687058
8.1 0.000400506003871
8.2 0.000186406194585
8.3 6.23587325457e-05
8.4 8.34830829558e-06
8.5 -1.89138443849e-06
8.6 7.52535516939e-06
8.7 1.95843141461e-05
8.8 2.56662596061e-05
8.9 2.40926957248e-05
9.0 1.73163518996e-05
9.1 9.07305211434e-06
9.2 2.36425701056e-06
9.3 -1.42609874301e-06
9.4 -2.44615653552e-06
9.5 -1.7414781686e-06
9.6 -5.17354654979e-07
9.7 3.87522030336e-07
9.8 6.92072730085e-07
9.9 5.68389066922e-07
10.0 3.74293757755e-07
