0.018 0.00344411037282
0.036 0.00344410914638
0.054 0.00344410789767
0.072 0.00344410662627
0.09 0.00344410533179
0.108 0.00344410401379
0.126 0.00344410267186
0.144 0.00344410130555
0.162 0.00344409991443
0.18 0.00344409849804
0.198 0.00344409705593
0.216 0.00344409558762
0.234 0.00344409409265
0.252 0.00344409257053
0.27 0.00344409102076
0.288 0.00344408944285
0.306 0.00344408783627
0.324 0.00344408620052
0.342 0.00344408453506
0.36 0.00344408283935
0.378 0.00344408111285
0.396 0.00344407935498
0.414 0.00344407756519
0.432 0.0034440757429
0.45 0.00344407388751
0.468 0.00344407199842
0.486 0.00344407007502
0.504 0.00344406811669
0.522 0.0034440661228
0.54 0.00344406409269
0.558 0.00344406202571
0.576 0.00344405992119
0.594 0.00344405777844
0.612 0.00344405559679
0.63 0.00344405337551
0.648 0.00344405111388
0.666 0.00344404881119
0.684 0.00344404646667
0.702 0.00344404407957
0.72 0.00344404164912
0.738 0.00344403917453
0.756 0.003444036655
0.774 0.0034440340897
0.792 0.00344403147782
0.81 0.0034440288185
0.828 0.00344402611089
0.846 0.0034440233541
0.864 0.00344402054725
0.882 0.00344401768941
0.9 0.00344401477968
0.918 0.0034440118171
0.936 0.00344400880072
0.954 0.00344400572956
0.972 0.00344400260262
0.99 0.00344399941889
1.008 0.00344399617735
1.026 0.00344399287693
1.044 0.00344398951657
1.062 0.00344398609519
1.08 0.00344398261167
1.098 0.00344397906489
1.116 0.00344397545369
1.134 0.00344397177692
1.152 0.00344396803336
1.17 0.00344396422183
1.188 0.00344396034107
1.206 0.00344395638984
1.224 0.00344395236685
1.242 0.0034439482708
1.26 0.00344394410036
1.278 0.00344393985419
1.296 0.0034439355309
1.314 0.0034439311291
1.332 0.00344392664736
1.35 0.00344392208424
1.368 0.00344391743824
1.386 0.00344391270788
1.404 0.00344390789161
1.422 0.00344390298787
1.44 0.00344389799509
1.458 0.00344389291163
1.476 0.00344388773586
1.494 0.0034438824661
1.512 0.00344387710064
1.53 0.00344387163774
1.548 0.00344386607564
1.566 0.00344386041253
1.584 0.00344385464659
1.602 0.00344384877593
1.62 0.00344384279867
1.638 0.00344383671287
1.656 0.00344383051655
1.674 0.00344382420771
1.692 0.00344381778431
1.71 0.00344381124426
1.728 0.00344380458545
1.746 0.00344379780573
1.764 0.00344379090289
1.782 0.0034437838747
1.8 0.0034437767189
1.818 0.00344376943315
1.836 0.0034437620151
1.854 0.00344375446235
1.872 0.00344374677245
1.89 0.00344373894292
1.908 0.00344373097122
1.926 0.00344372285477
1.944 0.00344371459093
1.962 0.00344370617704
1.98 0.00344369761037
1.998 0.00344368888815
2.016 0.00344368000756
2.034 0.00344367096571
2.052 0.00344366175968
2.07 0.0034436523865
2.088 0.00344364284312
2.106 0.00344363312646
2.124 0.00344362323338
2.142 0.00344361316066
2.16 0.00344360290506
2.178 0.00344359246325
2.196 0.00344358183184
2.214 0.00344357100741
2.232 0.00344355998644
2.25 0.00344354876537
2.268 0.00344353734057
2.286 0.00344352570833
2.304 0.00344351386491
2.322 0.00344350180645
2.34 0.00344348952906
2.358 0.00344347702877
2.376 0.00344346430153
2.394 0.00344345134322
2.412 0.00344343814966
2.43 0.00344342471656
2.448 0.00344341103958
2.466 0.0034433971143
2.484 0.00344338293621
2.502 0.00344336850072
2.52 0.00344335380317
2.538 0.0034433388388
2.556 0.00344332360276
2.574 0.00344330809013
2.592 0.00344329229588
2.61 0.00344327621492
2.628 0.00344325984203
2.646 0.00344324317192
2.664 0.00344322619919
2.682 0.00344320891837
2.7 0.00344319132385
2.718 0.00344317340995
2.736 0.00344315517086
2.754 0.0034431366007
2.772 0.00344311769346
2.79 0.00344309844302
2.808 0.00344307884316
2.826 0.00344305888753
2.844 0.00344303856968
2.862 0.00344301788305
2.88 0.00344299682095
2.898 0.00344297537656
2.916 0.00344295354295
2.934 0.00344293131306
2.952 0.0034429086797
2.97 0.00344288563556
2.988 0.00344286217319
3.006 0.003442838285
3.024 0.00344281396327
3.042 0.00344278920014
3.06 0.0034427639876
3.078 0.00344273831751
3.096 0.00344271218156
3.114 0.00344268557132
3.132 0.00344265847817
3.15 0.00344263089338
3.168 0.00344260280801
3.186 0.003442574213
3.204 0.00344254509911
3.222 0.00344251545693
3.24 0.00344248527689
3.258 0.00344245454923
3.276 0.00344242326403
3.294 0.00344239141117
3.312 0.00344235898039
3.33 0.00344232596119
3.348 0.00344229234291
3.366 0.0034422581147
3.384 0.0034422232655
3.402 0.00344218778407
3.42 0.00344215165893
3.438 0.00344211487844
3.456 0.00344207743071
3.474 0.00344203930365
3.492 0.00344200048497
3.51 0.00344196096211
3.528 0.00344192072234
3.546 0.00344187975266
3.564 0.00344183803985
3.582 0.00344179557046
3.6 0.00344175233076
3.618 0.00344170830683
3.636 0.00344166348444
3.654 0.00344161784915
3.672 0.00344157138622
3.69 0.00344152408068
3.708 0.00344147591727
3.726 0.00344142688045
3.744 0.00344137695441
3.762 0.00344132612306
3.78 0.00344127436999
3.798 0.00344122167854
3.816 0.00344116803171
3.834 0.00344111341222
3.852 0.00344105780245
3.87 0.00344100118449
3.888 0.0034409435401
3.906 0.00344088485069
3.924 0.00344082509737
3.942 0.00344076426088
3.96 0.00344070232163
3.978 0.00344063925967
3.996 0.0034405750547
4.014 0.00344050968603
4.032 0.00344044313262
4.05 0.00344037537305
4.068 0.00344030638551
4.086 0.00344023614779
4.104 0.00344016463729
4.122 0.003440091831
4.14 0.0034400177055
4.158 0.00343994223694
4.176 0.00343986540105
4.194 0.00343978717312
4.212 0.00343970752799
4.23 0.00343962644006
4.248 0.00343954388326
4.266 0.00343945983105
4.284 0.00343937425642
4.302 0.00343928713188
4.32 0.00343919842943
4.338 0.00343910812059
4.356 0.00343901617633
4.374 0.00343892256715
4.392 0.00343882726298
4.41 0.00343873023323
4.428 0.00343863144676
4.446 0.00343853087187
4.464 0.00343842847627
4.482 0.00343832422714
4.5 0.00343821809102
4.518 0.00343811003389
4.536 0.0034380000211
4.554 0.00343788801738
4.572 0.00343777398684
